fname,thalami,midbrain,IT,CM,NT,nasal_tip,nasal_skin,risk_score,heuristic_label
294,0.48815658688545227,0.7295124530792236,0.49499693512916565,0.7538259029388428,0.26853734254837036,0.2605290710926056,0.0,0.97,0
295,0.8769087195396423,0.8307726383209229,0.6176989078521729,0.5527292490005493,0.2998107075691223,0.6601214408874512,0.37917765974998474,0.32,0
296,0.7994093298912048,0.754936695098877,0.5335742831230164,0.26481708884239197,0.27055755257606506,0.30405640602111816,0.0,0.93,0
297,0.8083253502845764,0.41088587045669556,0.40989047288894653,0.5307246446609497,0.4341059625148773,0.43816906213760376,0.344245970249176,0.28,0
298,0.8626765608787537,0.7034151554107666,0.46654391288757324,0.40915071964263916,0.2885531485080719,0.0,0.0,1.21,1
299,0.8363017439842224,0.7380719780921936,0.6547856330871582,0.533044695854187,0.364728182554245,0.0,0.0,1.14,1
3,0.7266057729721069,0.7913312315940857,0.6495028734207153,0.3979041576385498,0.40056750178337097,0.33663105964660645,0.0,0.76,0
30,0.8377514481544495,0.7507046461105347,0.4563581645488739,0.42975911498069763,0.2807803153991699,0.4236908555030823,0.0,0.8,0
300,0.7092628479003906,0.0,0.3139730989933014,0.5831219553947449,0.34572097659111023,0.3531922399997711,0.0,0.8,0
301,0.847805917263031,0.7857184410095215,0.6254798769950867,0.5698035359382629,0.3948061168193817,0.32704630494117737,0.29454758763313293,0.48,0
302,0.8133105039596558,0.7887417674064636,0.6205887794494629,0.40940776467323303,0.432529479265213,0.40980857610702515,0.33557364344596863,0.32,0
303,0.8443886041641235,0.7269335985183716,0.6640177369117737,0.3493438959121704,0.6346777081489563,0.3978669047355652,0.3999844491481781,0.2,0
304,0.7708817720413208,0.7502240538597107,0.47839847207069397,0.714749813079834,0.45798325538635254,0.3453510105609894,0.0,0.7,0
305,0.7379851937294006,0.6927424669265747,0.7180262804031372,0.5050778985023499,0.4062404930591583,0.469991534948349,0.3469761610031128,0.28,0
306,0.7518579959869385,0.47501811385154724,0.34642359614372253,0.6581701636314392,0.26677435636520386,0.5109633803367615,0.6816641092300415,0.23,0
307,0.42119699716567993,0.7448421716690063,0.6550779342651367,0.6934964656829834,0.3194999694824219,0.0,0.0,1.18,1
308,0.7635538578033447,0.8035280108451843,0.7004589438438416,0.4477022588253021,0.5649317502975464,0.0,0.0,1.0,0
309,0.8138009309768677,0.7260659337043762,0.7780870199203491,0.29515352845191956,0.4534790515899658,0.5499281287193298,0.370856910943985,0.18,0
31,0.8575193285942078,0.670516848564148,0.6613872051239014,0.4064173996448517,0.0,0.0,0.0,1.5,1
310,0.7045043110847473,0.4078448414802551,0.7433977127075195,0.0,0.5919685959815979,0.490608811378479,0.0,0.51,0
311,0.8084053993225098,0.0,0.4826929569244385,0.6773333549499512,0.0,0.41835740208625793,0.0,1.08,1
312,0.7554420232772827,0.633080244064331,0.6340005993843079,0.4195757508277893,0.0,0.3108457624912262,0.0,1.19,1
313,0.7920074462890625,0.7880799770355225,0.6851544976234436,0.4216132164001465,0.3330036699771881,0.4824240803718567,0.3102603256702423,0.37,0
314,0.8699265122413635,0.7943329811096191,0.6568399667739868,0.7929635047912598,0.0,0.0,0.0,1.5,1
315,0.7877561450004578,0.775414228439331,0.6389217376708984,0.4331221580505371,0.5097851157188416,0.5110183954238892,0.37520352005958557,0.12,0
316,0.8462582230567932,0.3551808297634125,0.6370351910591125,0.776581883430481,0.0,0.6115883588790894,0.524583101272583,0.5,0
317,0.761344313621521,0.6859207153320312,0.7002542018890381,0.6038432717323303,0.5192987322807312,0.0,0.0,1.0,0
318,0.8575289249420166,0.8219722509384155,0.5580193400382996,0.5064388513565063,0.30200937390327454,0.6648487448692322,0.7456498742103577,0.2,0
319,0.6791221499443054,0.7781335711479187,0.6417195200920105,0.5027792453765869,0.3843493163585663,0.39945676922798157,0.43263494968414307,0.28,0
32,0.7904598116874695,0.7417975068092346,0.6209505200386047,0.3091175854206085,0.5780744552612305,0.3517817556858063,0.0,0.65,0
320,0.7580676674842834,0.577522337436676,0.6004997491836548,0.6536312699317932,0.0,0.35280928015708923,0.32638484239578247,0.82,0
321,0.6186665892601013,0.6900571584701538,0.5690209269523621,0.501694917678833,0.4479915499687195,0.3128339648246765,0.0,0.74,0
322,0.6698975563049316,0.44647374749183655,0.7384687066078186,0.5494406223297119,0.5940332412719727,0.4742431342601776,0.2561832368373871,0.27,0
323,0.7417741417884827,0.29668259620666504,0.6429675221443176,0.3666025698184967,0.2602854371070862,0.26187843084335327,0.5814583897590637,0.48,0
324,0.8061519265174866,0.8092250227928162,0.7589397430419922,0.7313798666000366,0.6631237864494324,0.45604071021080017,0.3367891013622284,0.21,0
325,0.5832420587539673,0.5342295169830322,0.4173758327960968,0.0,0.0,0.32119980454444885,0.475359171628952,0.7,0
326,0.8327020406723022,0.7456104159355164,0.7523440718650818,0.6513832211494446,0.48183926939964294,0.4826796352863312,0.0,0.54,0
327,0.7632501721382141,0.5773331522941589,0.2911933958530426,0.7013628482818604,0.5985326766967773,0.5347667336463928,0.5806128978729248,0.0,0
328,0.7876662611961365,0.7805184721946716,0.549631655216217,0.5271710157394409,0.6057513356208801,0.48352909088134766,0.595460832118988,0.02,0
329,0.8328779935836792,0.7901217937469482,0.611343264579773,0.5811294317245483,0.25255829095840454,0.27085843682289124,0.0,0.98,0
33,0.7268874049186707,0.712117075920105,0.4863370656967163,0.3612036406993866,0.46274107694625854,0.450754851102829,0.0,0.59,0
330,0.7744971513748169,0.6881868839263916,0.602056086063385,0.27709993720054626,0.4605029225349426,0.4213092625141144,0.0,0.62,0
331,0.8606361746788025,0.6394315361976624,0.739397406578064,0.7525988221168518,0.0,0.6014355421066284,0.46319878101348877,0.54,0
332,0.8564931750297546,0.6907123327255249,0.603011429309845,0.6387210488319397,0.4527696371078491,0.5854722261428833,0.5851516127586365,0.05,0
333,0.7985175848007202,0.6240436434745789,0.6975390911102295,0.7609295845031738,0.5553762316703796,0.4761516749858856,0.52952641248703,0.02,0
334,0.7118892073631287,0.2526717782020569,0.4575975239276886,0.39285922050476074,0.0,0.5606111884117126,0.0,1.0,0
335,0.834901750087738,0.7637690305709839,0.7380959391593933,0.5106101632118225,0.3050259053707123,0.2745091915130615,0.0,0.92,0
336,0.7907252311706543,0.8252547979354858,0.646396815776825,0.2720719575881958,0.5528648495674133,0.3448604643344879,0.0,0.66,0
337,0.8456584811210632,0.679844081401825,0.8032290935516357,0.5250703692436218,0.27394944429397583,0.3741913437843323,0.0,0.85,0
338,0.8464168310165405,0.7172577977180481,0.33709099888801575,0.30772075057029724,0.5755899548530579,0.512257993221283,0.732869565486908,0.0,0
339,0.7135766744613647,0.7618415951728821,0.7299196124076843,0.6278224587440491,0.0,0.5155336856842041,0.0,1.0,0
34,0.6458703875541687,0.6450386643409729,0.37235406041145325,0.4204341471195221,0.27157390117645264,0.48835986852645874,0.0,0.74,0
340,0.6207596659660339,0.3269496560096741,0.5312806367874146,0.4173041880130768,0.27333471179008484,0.0,0.0,1.23,1
341,0.8090541958808899,0.8279227614402771,0.601605236530304,0.5318923592567444,0.0,0.0,0.0,1.5,1
342,0.8553777933120728,0.8257197141647339,0.5283440351486206,0.6335218548774719,0.2707233130931854,0.6635617017745972,0.5805680751800537,0.23,0
343,0.82786625623703,0.645114004611969,0.6348791718482971,0.7411670088768005,0.42301222681999207,0.0,0.0,1.08,1
344,0.7658334970474243,0.7429540753364563,0.4926756024360657,0.7478742599487305,0.4734048545360565,0.0,0.0,1.03,1
345,0.6931973695755005,0.653721034526825,0.522770345211029,0.44899338483810425,0.0,0.5166804790496826,0.0,1.0,0
346,0.7687398195266724,0.6817572116851807,0.6833160519599915,0.3530880808830261,0.4730488359928131,0.49020153284072876,0.0,0.54,0
347,0.8906515836715698,0.7814142107963562,0.7677791118621826,0.4915560185909271,0.6102328300476074,0.47257909178733826,0.25981462001800537,0.27,0
348,0.8501599431037903,0.7689163684844971,0.6966606974601746,0.5363247394561768,0.4181472659111023,0.5403653979301453,0.5393744111061096,0.08,0
349,0.7922379970550537,0.801750659942627,0.36325302720069885,0.2920837104320526,0.30278974771499634,0.35025620460510254,0.0,0.85,0
35,0.6308541893959045,0.0,0.6723781228065491,0.7001267075538635,0.0,0.4767632782459259,0.6770337820053101,0.52,0
350,0.716969907283783,0.658115029335022,0.6621019244194031,0.5288485288619995,0.0,0.0,0.0,1.5,1
351,0.8050145506858826,0.8467792868614197,0.5772898197174072,0.2754916250705719,0.0,0.4692402482032776,0.339077889919281,0.69,0
352,0.8188895583152771,0.7471690773963928,0.7942978143692017,0.7323718667030334,0.25698530673980713,0.3069995939731598,0.30620139837265015,0.63,0
353,0.8225765228271484,0.6099271774291992,0.6314635872840881,0.6884649395942688,0.3384746313095093,0.6013121604919434,0.0,0.66,0
354,0.7846816778182983,0.7909097075462341,0.7285172939300537,0.4868084788322449,0.2973911166191101,0.34980207681655884,0.0,0.85,0
355,0.7904856204986572,0.7818475365638733,0.7266234159469604,0.620684027671814,0.27204373478889465,0.0,0.0,1.23,1
356,0.769208550453186,0.7712151408195496,0.7407243847846985,0.6199564933776855,0.3806186318397522,0.0,0.0,1.12,1
357,0.7957296967506409,0.6618251204490662,0.670449435710907,0.7163742780685425,0.43285033106803894,0.0,0.0,1.07,1
358,0.7753384709358215,0.7008700370788574,0.7455480098724365,0.3246469497680664,0.3341130316257477,0.49090084433555603,0.0,0.67,0
359,0.30064278841018677,0.655961275100708,0.6547324061393738,0.25187695026397705,0.3223361670970917,0.5786746740341187,0.5692905783653259,0.18,0
36,0.7681294679641724,0.785609245300293,0.7744489312171936,0.7589958906173706,0.6060026288032532,0.25825801491737366,0.3478468656539917,0.39,0
360,0.8336251974105835,0.8327633142471313,0.7507883906364441,0.4735775589942932,0.53756183385849,0.0,0.0,1.0,0
361,0.8501282930374146,0.8736122846603394,0.7153100371360779,0.2894381880760193,0.0,0.611183226108551,0.3284793496131897,0.67,0
362,0.8387510180473328,0.7756708264350891,0.6441184282302856,0.2656290829181671,0.34833571314811707,0.0,0.0,1.15,1
363,0.6421805024147034,0.4538137912750244,0.6791134476661682,0.6357775330543518,0.5951917767524719,0.6211605668067932,0.8568276166915894,0.0,0
364,0.8000160455703735,0.7528599500656128,0.6058773994445801,0.29132354259490967,0.445575475692749,0.0,0.0,1.05,1
365,0.7408723831176758,0.6070176959037781,0.5840691328048706,0.6602359414100647,0.4340442419052124,0.5889002084732056,0.2839052677154541,0.28,0
366,0.7971635460853577,0.7913522124290466,0.48310020565986633,0.5125377178192139,0.0,0.42744359374046326,0.8439761400222778,0.57,0
367,0.8562925457954407,0.7288708090782166,0.7724556922912598,0.7846639156341553,0.0,0.3128134608268738,0.0,1.19,1
368,0.6991096138954163,0.41504019498825073,0.46764418482780457,0.49858707189559937,0.46284621953964233,0.5430570840835571,0.5302538275718689,0.04,0
369,0.7116649746894836,0.6882227659225464,0.0,0.4397220015525818,0.0,0.337574303150177,0.0,1.16,1
37,0.7434325814247131,0.7842690348625183,0.555781364440918,0.7076634168624878,0.5980951189994812,0.2965591549873352,0.0,0.7,0
370,0.8783144950866699,0.7441642880439758,0.5418468713760376,0.49357521533966064,0.4544292688369751,0.5885818004608154,0.4167500436306,0.13,0
371,0.6783578991889954,0.5613352656364441,0.5058426260948181,0.4251119792461395,0.0,0.290158748626709,0.0,1.21,1
372,0.6257059574127197,0.41094279289245605,0.5068100094795227,0.4333485960960388,0.5998364090919495,0.4274725615978241,0.0,0.57,0
373,0.8392351269721985,0.7676340341567993,0.4655478596687317,0.37634196877479553,0.0,0.4862626791000366,0.0,1.01,1
374,0.7609772682189941,0.7312411665916443,0.6586281061172485,0.38238558173179626,0.0,0.0,0.0,1.5,1
375,0.6887786388397217,0.7523837685585022,0.3584173023700714,0.0,0.0,0.3354843556880951,0.3337540328502655,0.83,0
376,0.7796034812927246,0.4990036189556122,0.46004247665405273,0.34670719504356384,0.4596034586429596,0.35580897331237793,0.0,0.68,0
377,0.7843143939971924,0.7727953195571899,0.40754568576812744,0.340295672416687,0.0,0.3672718107700348,0.0,1.13,1
378,0.8109886050224304,0.8369673490524292,0.6723077297210693,0.5727323293685913,0.27977508306503296,0.3476076126098633,0.0,0.87,0
379,0.8654186725616455,0.7526911497116089,0.774220883846283,0.7044900059700012,0.2891056537628174,0.5094984173774719,0.5439538359642029,0.21,0
38,0.4460090100765228,0.6653905510902405,0.497818261384964,0.0,0.3687845468521118,0.0,0.0,1.13,1
380,0.8355132937431335,0.6563587188720703,0.5447171926498413,0.3759176433086395,0.314711332321167,0.0,0.44916608929634094,0.74,0
381,0.8211671113967896,0.791438639163971,0.6348486542701721,0.0,0.0,0.5400716662406921,0.814566433429718,0.5,0
382,0.8701184988021851,0.7883616089820862,0.545669674873352,0.0,0.531751275062561,0.0,0.0,1.0,0
383,0.8674345016479492,0.7599455714225769,0.6688003540039062,0.7190600633621216,0.4645308554172516,0.5328977704048157,0.0,0.54,0
384,0.6506927013397217,0.7795844674110413,0.5642827749252319,0.47734951972961426,0.29631975293159485,0.41000238060951233,0.0,0.79,0
385,0.8609535694122314,0.7764414548873901,0.6461114287376404,0.4560808837413788,0.2776052951812744,0.0,0.2553780972957611,0.97,0
386,0.7455201745033264,0.3082355856895447,0.6733574271202087,0.49120208621025085,0.29070430994033813,0.2572384774684906,0.0,0.95,0
387,0.877007007598877,0.798550009727478,0.7930489778518677,0.4641723334789276,0.0,0.4998502731323242,0.36341166496276855,0.64,0
388,0.4732682704925537,0.0,0.4919314682483673,0.0,0.6040889620780945,0.0,0.25918349623680115,0.74,0
389,0.7366979718208313,0.5880468487739563,0.46622565388679504,0.5635583400726318,0.0,0.4169347882270813,0.0,1.08,1
39,0.796813428401947,0.7938070893287659,0.7224178314208984,0.7016128301620483,0.5996434688568115,0.0,0.0,1.0,0
390,0.6800553798675537,0.6428065896034241,0.8422943353652954,0.6227087378501892,0.5816182494163513,0.5288237929344177,0.0,0.5,0
391,0.8070777058601379,0.7806461453437805,0.40145498514175415,0.6933426260948181,0.47301995754241943,0.42751434445381165,0.0,0.6,0
392,0.6355606913566589,0.7043706774711609,0.3122999668121338,0.6726096272468567,0.0,0.5409849882125854,0.0,1.0,0
393,0.8144517540931702,0.6791992783546448,0.5468875169754028,0.5868771076202393,0.5002959966659546,0.3230482041835785,0.0,0.68,0
394,0.6656054258346558,0.5407959818840027,0.6753941774368286,0.39868029952049255,0.6168718338012695,0.4544733464717865,0.0,0.55,0
395,0.8228369355201721,0.8045835494995117,0.6321749091148376,0.5198974609375,0.35730642080307007,0.527743399143219,0.43992167711257935,0.2,0
396,0.8741617202758789,0.7940704822540283,0.848746657371521,0.5760073065757751,0.5388408303260803,0.0,0.5406619310379028,0.5,0
397,0.8254323601722717,0.7723967432975769,0.7964330315589905,0.5467690825462341,0.5710473656654358,0.4311792552471161,0.0,0.57,0
398,0.5504245162010193,0.682654082775116,0.7370615005493164,0.43067246675491333,0.5430372953414917,0.3923145532608032,0.25666728615760803,0.35,0
399,0.832317590713501,0.6708840131759644,0.5899441242218018,0.2645496129989624,0.5399504899978638,0.28938835859298706,0.0,0.71,0
4,0.83207768201828,0.656281054019928,0.31336742639541626,0.3065136671066284,0.44263240694999695,0.36637958884239197,0.0,0.69,0
40,0.875569760799408,0.7873815298080444,0.741715133190155,0.5446961522102356,0.5137519836425781,0.529801070690155,0.5082899928092957,0.0,0
400,0.8861608505249023,0.8052836656570435,0.8229355812072754,0.4599672257900238,0.28125858306884766,0.6066241264343262,0.25862357020378113,0.46,0
401,0.8903149366378784,0.7776869535446167,0.6914168000221252,0.25553539395332336,0.0,0.27071812748908997,0.0,1.23,1
402,0.7675622701644897,0.7362372875213623,0.5867480635643005,0.4562283158302307,0.0,0.36132603883743286,0.4857483506202698,0.65,0
403,0.7129663228988647,0.7684597373008728,0.8022873401641846,0.0,0.0,0.44101062417030334,0.0,1.06,1
404,0.8043165802955627,0.6720407009124756,0.6951545476913452,0.3704622685909271,0.0,0.4984569549560547,0.5193461179733276,0.5,0
405,0.6843041777610779,0.4992365539073944,0.442543089389801,0.5085395574569702,0.2782822549343109,0.565734326839447,0.6016015410423279,0.22,0
406,0.7943718433380127,0.7084748148918152,0.6720007061958313,0.7972493171691895,0.5730093121528625,0.551839292049408,0.54881751537323,0.0,0
407,0.7647828459739685,0.6387225985527039,0.4341679811477661,0.39255446195602417,0.3454720675945282,0.3122428059577942,0.0,0.84,0
408,0.8208644986152649,0.8343574404716492,0.6650100350379944,0.3503078520298004,0.6323450803756714,0.5190415978431702,0.357313871383667,0.14,0
409,0.8091456294059753,0.7913523316383362,0.7138077616691589,0.6266098618507385,0.5127111673355103,0.3634970784187317,0.38403552770614624,0.25,0
41,0.7647818326950073,0.7123571038246155,0.5181142687797546,0.308754563331604,0.578791618347168,0.0,0.0,1.0,0
410,0.755540132522583,0.6620891094207764,0.7447085380554199,0.0,0.6137185096740723,0.0,0.0,1.0,0
411,0.8635956645011902,0.6247388124465942,0.44002747535705566,0.30014804005622864,0.6007909774780273,0.3574831783771515,0.5145453810691833,0.14,0
412,0.7687511444091797,0.749474048614502,0.7584570050239563,0.4696124196052551,0.4902573823928833,0.29234111309051514,0.0,0.72,0
413,0.6951854825019836,0.7032670974731445,0.6693791747093201,0.35919904708862305,0.2521655857563019,0.34013986587524414,0.0,0.91,0
414,0.739098846912384,0.8071843981742859,0.6374672651290894,0.326519250869751,0.4707944393157959,0.5444090366363525,0.45968955755233765,0.07,0
415,0.7235078811645508,0.597118616104126,0.567801296710968,0.3613918125629425,0.578436553478241,0.3606293201446533,0.0,0.64,0
416,0.7896629571914673,0.7905840277671814,0.4259435534477234,0.0,0.3720931112766266,0.37899336218833923,0.0,0.75,0
417,0.4459182918071747,0.0,0.4734884202480316,0.0,0.49706581234931946,0.0,0.0,1.0,0
418,0.7900476455688477,0.5699790716171265,0.5662454962730408,0.4490712583065033,0.3642868995666504,0.0,0.0,1.14,1
419,0.7452818155288696,0.7909280061721802,0.6884853839874268,0.41931241750717163,0.0,0.32760441303253174,0.0,1.17,1
42,0.7740440368652344,0.723966121673584,0.6612110137939453,0.680237352848053,0.4674288332462311,0.0,0.0,1.03,1
420,0.6779510378837585,0.6702569723129272,0.45516547560691833,0.0,0.0,0.0,0.726628303527832,1.0,0
421,0.8299438953399658,0.7944743037223816,0.3398190438747406,0.623210072517395,0.3919624090194702,0.5458434820175171,0.48913314938545227,0.12,0
422,0.6006461977958679,0.5721074938774109,0.3906830847263336,0.0,0.3444975018501282,0.42019549012184143,0.0,0.74,0
423,0.7972419261932373,0.6788344979286194,0.7251322865486145,0.7637799978256226,0.0,0.319778174161911,0.0,1.18,1
424,0.8325403332710266,0.7820718884468079,0.39238524436950684,0.5355719327926636,0.4975876808166504,0.32203254103660583,0.0,0.68,0
425,0.7667653560638428,0.8253501653671265,0.6926722526550293,0.27919718623161316,0.5241836905479431,0.0,0.0,1.0,0
426,0.702057957649231,0.8185303211212158,0.7739413380622864,0.41510534286499023,0.4695124328136444,0.4113595187664032,0.0,0.62,0
427,0.8378245830535889,0.7934056520462036,0.634648323059082,0.7186387181282043,0.3410516083240509,0.0,0.6125509738922119,0.66,0
428,0.8025338053703308,0.5734782218933105,0.8019812703132629,0.3624412417411804,0.4664798378944397,0.0,0.0,1.03,1
429,0.8958590030670166,0.7396083474159241,0.36179405450820923,0.5627719163894653,0.5065440535545349,0.4181619882583618,0.3754309415817261,0.21,0
43,0.5794159770011902,0.6479578614234924,0.42859023809432983,0.0,0.0,0.36759325861930847,0.0,1.13,1
430,0.8250060677528381,0.747754693031311,0.6998357176780701,0.5695068836212158,0.44252824783325195,0.0,0.0,1.06,1
431,0.7058699727058411,0.7465174198150635,0.8747257590293884,0.6266997456550598,0.6023374795913696,0.31365951895713806,0.0,0.69,0
432,0.7453780770301819,0.6788442730903625,0.4564216434955597,0.0,0.5817045569419861,0.0,0.0,1.0,0
433,0.8536261320114136,0.7677578926086426,0.6395313739776611,0.3211330771446228,0.0,0.0,0.704265832901001,1.0,0
434,0.8494389653205872,0.7769038677215576,0.6886112093925476,0.7633117437362671,0.39820361137390137,0.6956000328063965,0.7907667756080627,0.1,0
435,0.7065737843513489,0.6747488379478455,0.5780600309371948,0.3011849820613861,0.3353734016418457,0.33363020420074463,0.0,0.83,0
436,0.8831363320350647,0.8418014049530029,0.7900596261024475,0.45436981320381165,0.6658360958099365,0.30985599756240845,0.0,0.69,0
437,0.8338525891304016,0.6448618173599243,0.7310396432876587,0.6321896910667419,0.5604232549667358,0.6027706265449524,0.4588817059993744,0.04,0
438,0.6643344759941101,0.60273677110672,0.6893944144248962,0.7430047392845154,0.0,0.4441244304180145,0.0,1.06,1
439,0.5760201215744019,0.6076106429100037,0.5793641805648804,0.3485115170478821,0.36326441168785095,0.5052250027656555,0.0,0.64,0
44,0.8796847462654114,0.7756639122962952,0.7206454277038574,0.29442334175109863,0.0,0.547799825668335,0.39428022503852844,0.61,0
440,0.7396582961082458,0.7941054701805115,0.7899343371391296,0.6349021792411804,0.0,0.648426353931427,0.0,1.0,0
441,0.7881872653961182,0.8507370948791504,0.5679967999458313,0.5992185473442078,0.40890243649482727,0.30601075291633606,0.25599774718284607,0.53,0
442,0.6798335313796997,0.7432951927185059,0.5060157179832458,0.3471570312976837,0.39711764454841614,0.2642304003238678,0.0,0.84,0
443,0.807198703289032,0.6502552032470703,0.4882183074951172,0.5812749862670898,0.3108330965042114,0.0,0.0,1.19,1
444,0.8157325983047485,0.8220854997634888,0.7687001824378967,0.43027734756469727,0.3288983404636383,0.5259464383125305,0.0,0.67,0
445,0.8208924531936646,0.6533584594726562,0.29810190200805664,0.7075130343437195,0.0,0.528164803981781,0.6850376129150391,0.5,0
446,0.7284359931945801,0.7689460515975952,0.7287362217903137,0.5501261949539185,0.30450862646102905,0.3741339445114136,0.0,0.82,0
447,0.8134059309959412,0.7938810586929321,0.7187791466712952,0.5521586537361145,0.5940780639648438,0.5637098550796509,0.6568642258644104,0.0,0
448,0.6511241793632507,0.7281476259231567,0.6986684799194336,0.2628316581249237,0.30167335271835327,0.0,0.528667688369751,0.7,0
449,0.8171852827072144,0.8274629712104797,0.6516307592391968,0.5946837067604065,0.40288078784942627,0.0,0.573056697845459,0.6,0
45,0.8777822852134705,0.8080448508262634,0.7034384608268738,0.5489965677261353,0.5109771490097046,0.5691278576850891,0.0,0.5,0
450,0.8398085236549377,0.7874276638031006,0.6489883661270142,0.6962641477584839,0.6558173298835754,0.4508591592311859,0.0,0.55,0
451,0.6833668947219849,0.8129936456680298,0.7433437705039978,0.5152209401130676,0.0,0.3031212389469147,0.27603158354759216,0.92,0
452,0.7278013229370117,0.5833685994148254,0.6495464444160461,0.5491185784339905,0.6031346917152405,0.3344278931617737,0.0,0.67,0
453,0.845333456993103,0.8043518662452698,0.6624836921691895,0.623658299446106,0.4652544856071472,0.5833998918533325,0.0,0.53,0
454,0.6810702681541443,0.6807370781898499,0.7726995348930359,0.34438636898994446,0.3924696147441864,0.3132634162902832,0.0,0.79,0
455,0.834208071231842,0.6456882357597351,0.6109112501144409,0.6001913547515869,0.283498078584671,0.3615892827510834,0.38551315665245056,0.47,0
456,0.8577436804771423,0.6922654509544373,0.5630143284797668,0.633951723575592,0.36609184741973877,0.43590453267097473,0.2962711453437805,0.4,0
457,0.8541352152824402,0.8575554490089417,0.8006436228752136,0.2875504791736603,0.0,0.43340736627578735,0.3539762794971466,0.71,0
458,0.7411379218101501,0.664672315120697,0.759972870349884,0.4225553572177887,0.0,0.34206417202949524,0.0,1.16,1
459,0.8044838905334473,0.7329760789871216,0.6000022888183594,0.3931658864021301,0.3189552426338196,0.39977777004241943,0.0,0.78,0
46,0.3581066131591797,0.0,0.4616111218929291,0.0,0.4002205431461334,0.0,0.0,1.1,1
460,0.8035500049591064,0.6666669845581055,0.7677097916603088,0.5090755820274353,0.0,0.6452587842941284,0.0,1.0,0
461,0.3189114034175873,0.581419825553894,0.25162336230278015,0.0,0.0,0.3665035665035248,0.0,1.13,1
462,0.8153582811355591,0.6805475950241089,0.6927477717399597,0.3872104585170746,0.4844224452972412,0.41928985714912415,0.0,0.6,0
463,0.8592063784599304,0.7654668688774109,0.784956157207489,0.3625756800174713,0.3364132344722748,0.456923246383667,0.2508651316165924,0.46,0
464,0.8953651189804077,0.8104406595230103,0.8655939102172852,0.5678691864013672,0.6419600248336792,0.0,0.0,1.0,0
465,0.7429531216621399,0.4971774220466614,0.3354624807834625,0.0,0.6118602752685547,0.0,0.0,1.0,0
466,0.7789191007614136,0.7129759192466736,0.6339502334594727,0.38262906670570374,0.3531029224395752,0.0,0.0,1.15,1
467,0.8341969847679138,0.4741358160972595,0.45420023798942566,0.0,0.0,0.30435213446617126,0.0,1.2,1
468,0.36437588930130005,0.7203632593154907,0.7655089497566223,0.5253514647483826,0.44404157996177673,0.3920699656009674,0.0,0.66,0
469,0.6963421702384949,0.5842829942703247,0.3206949532032013,0.7514656186103821,0.3850497603416443,0.5023128986358643,0.27824148535728455,0.34,0
47,0.551166832447052,0.42161843180656433,0.5438211560249329,0.2700021266937256,0.4196018576622009,0.3684656322002411,0.0,0.71,0
470,0.7845016121864319,0.7130498290061951,0.5211206078529358,0.0,0.0,0.4952634572982788,0.5698732137680054,0.5,0
471,0.6610801815986633,0.5624248385429382,0.2673284113407135,0.6141077280044556,0.507061243057251,0.4637613594532013,0.4556763470172882,0.08,0
472,0.7281208038330078,0.7381262183189392,0.6739602088928223,0.7122268676757812,0.25622621178627014,0.5262284278869629,0.2786765992641449,0.47,0
473,0.7999963164329529,0.6131368279457092,0.4599986970424652,0.28450727462768555,0.3819720149040222,0.545157790184021,0.45978811383247375,0.16,0
474,0.8030831813812256,0.5671389102935791,0.2823190689086914,0.0,0.2659386396408081,0.3522610068321228,0.0,0.88,0
475,0.8405912518501282,0.7967488765716553,0.791908323764801,0.5682021975517273,0.3942517340183258,0.31962552666664124,0.0,0.79,0
476,0.7828646898269653,0.7368722558021545,0.6765608191490173,0.0,0.5762737393379211,0.4946559965610504,0.4954325258731842,0.01,0
477,0.6673194169998169,0.4862595796585083,0.7656418085098267,0.2841930687427521,0.34868964552879333,0.5249115228652954,0.0,0.65,0
478,0.7137796878814697,0.7983059883117676,0.7001999616622925,0.46402671933174133,0.0,0.46141350269317627,0.0,1.04,1
479,0.7890337109565735,0.6867870688438416,0.63170325756073,0.322772353887558,0.3672716021537781,0.0,0.34531286358833313,0.79,0
48,0.8946437239646912,0.8198228478431702,0.6588935256004333,0.6105761528015137,0.4358774423599243,0.4898793697357178,0.26171934604644775,0.31,0
480,0.84259432554245,0.5983770489692688,0.6274818778038025,0.8193926811218262,0.642512857913971,0.2552042603492737,0.3274441659450531,0.42,0
481,0.7994778156280518,0.5979878306388855,0.7357239127159119,0.4714967608451843,0.0,0.34043121337890625,0.633552610874176,0.66,0
482,0.7216012477874756,0.7022814750671387,0.6882175803184509,0.7452509999275208,0.3278653025627136,0.3434916138648987,0.5590519309043884,0.33,0
483,0.7657063007354736,0.7118276357650757,0.7203695774078369,0.8003217577934265,0.2518959045410156,0.4703776240348816,0.6963867545127869,0.28,0
484,0.8777130246162415,0.772124171257019,0.6862417459487915,0.6970682740211487,0.0,0.44180965423583984,0.0,1.06,1
485,0.8207924365997314,0.7450309991836548,0.6710522174835205,0.40493205189704895,0.5640263557434082,0.6149568557739258,0.7962930202484131,0.0,0
486,0.611419141292572,0.5694958567619324,0.6577602028846741,0.47558629512786865,0.30836737155914307,0.25899383425712585,0.0,0.93,0
487,0.7750261425971985,0.76482093334198,0.7573624849319458,0.7569170594215393,0.707704484462738,0.46135780215263367,0.3344951868057251,0.2,0
488,0.6688242554664612,0.4768580198287964,0.6117852330207825,0.25907638669013977,0.5350492000579834,0.2966182231903076,0.0,0.7,0
